,timestamp,value,anomaly_score,label
33,2017-12-03 17:00:00,-18.82488082159022,0.0,0.0
34,2017-12-03 18:00:00,-19.009688679024052,0.0,0.0
35,2017-12-03 19:00:00,-18.50041219793723,0.0,0.0
36,2017-12-03 20:00:00,-17.3205080756909,0.0,0.0
37,2017-12-03 21:00:00,-15.538309804149982,0.0,0.0
38,2017-12-03 22:00:00,-13.262387743160687,0.0,0.0
39,2017-12-03 23:00:00,-10.634168248695268,0.0,0.0
40,2017-12-04 00:00:00,-7.818314824681893,0.0,0.0
41,2017-12-04 01:00:00,-4.991526780433771,0.0,0.0
42,2017-12-04 02:00:00,-2.3305187183005964,0.0,0.0
43,2017-12-04 03:00:00,-5.115907697472721e-13,0.0,0.0
44,2017-12-04 04:00:00,1.8585266601332089,0.0,0.0
45,2017-12-04 05:00:00,3.1363841501089658,0.0,0.0
46,2017-12-04 06:00:00,3.7651019814127817,0.0,0.0
47,2017-12-04 07:00:00,3.721056407156664,0.0,0.0
48,2017-12-04 08:00:00,3.0270534572086367,0.0,0.0
49,2017-12-04 09:00:00,1.7507470467148956,0.0,0.0
50,2017-12-04 10:00:00,1.993072373807081e-12,0.0,0.0
51,2017-12-04 11:00:00,-2.084495831705289,0.0,0.0
52,2017-12-04 12:00:00,-4.338837391172538,0.0,0.0
53,2017-12-04 13:00:00,-6.587110694221245,0.0,0.0
54,2017-12-04 14:00:00,-8.653410243660673,0.0,0.0
55,2017-12-04 15:00:00,-10.373858431415602,0.0,0.0
56,2017-12-04 16:00:00,-11.607805781953061,0.0,0.0
57,2017-12-04 17:00:00,-12.247448713915276,0.0,0.0
58,2017-12-04 18:00:00,-12.225209339563172,0.0,0.0
59,2017-12-04 19:00:00,-11.518374334520743,0.0,0.0
60,2017-12-04 20:00:00,-10.150676699606965,0.0,0.0
61,2017-12-04 21:00:00,-8.190712572898988,0.0,0.0
62,2017-12-04 22:00:00,-5.747300935866971,0.0,0.0
63,2017-12-04 23:00:00,-2.962102393789615,0.0,0.0
64,2017-12-05 00:00:00,-4.351133873393648e-12,0.0,0.0
65,2017-12-05 01:00:00,2.9621023937861617,0.0,0.0
66,2017-12-05 02:00:00,5.74730093586391,0.0,0.0
67,2017-12-05 03:00:00,8.190712572895983,0.0,0.0
68,2017-12-05 04:00:00,10.150676699605334,0.0,0.0
69,2017-12-05 05:00:00,11.518374334518882,0.0,0.0
70,2017-12-05 06:00:00,12.225209339562943,0.0,0.0
71,2017-12-05 07:00:00,12.247448713916064,0.0,0.0
72,2017-12-05 08:00:00,11.607805781955339,0.0,0.0
73,2017-12-05 09:00:00,10.373858431418688,0.0,0.0
74,2017-12-05 10:00:00,8.653410243667787,0.0,0.0
75,2017-12-05 11:00:00,6.587110694225338,0.0,0.0
76,2017-12-05 12:00:00,4.338837391176758,0.0,0.0
77,2017-12-05 13:00:00,2.0844958317088675,0.0,0.0
78,2017-12-05 14:00:00,1.688427175849938e-12,0.0,0.0
79,2017-12-05 15:00:00,-1.750747046711842,0.0,0.0
80,2017-12-05 16:00:00,-3.027053457206872,0.0,0.0
81,2017-12-05 17:00:00,-3.721056407155382,0.0,0.0
82,2017-12-05 18:00:00,-3.7651019814125206,0.0,0.0
83,2017-12-05 19:00:00,-3.136384150110156,0.0,0.0
84,2017-12-05 20:00:00,-1.8585266601353414,0.0,0.0
85,2017-12-05 21:00:00,-2.022382261657185e-12,0.0,0.0
86,2017-12-05 22:00:00,2.3305187182974283,0.0,0.0
87,2017-12-05 23:00:00,4.991526780425439,0.0,0.0
88,2017-12-06 00:00:00,7.818314824678183,0.0,0.0
89,2017-12-06 01:00:00,10.63416824869168,0.0,0.0
90,2017-12-06 02:00:00,13.26238774315716,0.0,0.0
91,2017-12-06 03:00:00,15.538309804147389,0.0,0.0
92,2017-12-06 04:00:00,17.32050807568683,0.0,0.0
93,2017-12-06 05:00:00,18.500412197936104,0.0,0.0
94,2017-12-06 06:00:00,19.009688679024194,0.0,0.0
95,2017-12-06 07:00:00,18.824880821591364,0.0,0.0
96,2017-12-06 08:00:00,17.968991524287098,0.0,0.0
97,2017-12-06 09:00:00,16.509901114952143,0.0,0.0
98,2017-12-06 10:00:00,14.555728057863574,0.0,0.0
99,2017-12-06 11:00:00,12.247448713916611,0.0,0.0
100,2017-12-06 12:00:00,9.749279121821637,0.0,0.0
101,2017-12-06 13:00:00,7.237474281309265,0.0,0.0
102,2017-12-06 14:00:00,4.888308262255123,0.0,0.0
103,2017-12-06 15:00:00,2.8660542870687706,0.0,0.0
104,2017-12-06 16:00:00,1.3117839339678188,0.0,0.0
105,2017-12-06 17:00:00,0.3337487849942331,0.0,0.0
106,2017-12-06 18:00:00,0.0,0.0,0.0
107,2017-12-06 19:00:00,0.3337487849921317,0.0,0.0
108,2017-12-06 20:00:00,1.3117839339660353,0.0,0.0
109,2017-12-06 21:00:00,2.8660542870662447,0.0,0.0
110,2017-12-06 22:00:00,4.888308262248087,0.0,0.0
111,2017-12-06 23:00:00,7.237474281305806,0.0,0.0
112,2017-12-07 00:00:00,9.74927912181805,0.0,0.0
113,2017-12-07 01:00:00,12.247448713913137,0.0,0.0
114,2017-12-07 02:00:00,14.555728057860444,0.0,0.0
115,2017-12-07 03:00:00,16.50990111494635,0.0,0.0
116,2017-12-07 04:00:00,17.968991524285453,0.0,0.0
117,2017-12-07 05:00:00,18.824880821590362,0.0,0.0
118,2017-12-07 06:00:00,19.009688679024094,0.0,0.0
119,2017-12-07 07:00:00,18.50041219793718,0.0,0.0
120,2017-12-07 08:00:00,17.32050807569076,0.0,0.0
121,2017-12-07 09:00:00,15.538309804149772,0.0,0.0
122,2017-12-07 10:00:00,13.262387743160094,0.0,0.0
123,2017-12-07 11:00:00,10.634168248694964,0.0,0.0
124,2017-12-07 12:00:00,7.818314824681578,0.0,0.0
125,2017-12-07 13:00:00,4.991526780433101,0.0,0.0
126,2017-12-07 14:00:00,2.330518718300339,0.0,0.0
127,2017-12-07 15:00:00,3.1885605267234496e-13,0.0,0.0
128,2017-12-07 16:00:00,-1.8585266601337382,0.0,0.0
129,2017-12-07 17:00:00,-3.136384150108981,0.0,0.0
130,2017-12-07 18:00:00,-3.7651019814126974,0.0,0.0
131,2017-12-07 19:00:00,-3.7210564071564782,0.0,0.0
132,2017-12-07 20:00:00,-3.027053457208358,0.0,0.0
133,2017-12-07 21:00:00,-1.750747046714535,0.0,0.0
134,2017-12-07 22:00:00,-1.5702994460298214e-12,0.0,0.0
135,2017-12-07 23:00:00,2.084495831700859,0.0,0.0
136,2017-12-08 00:00:00,4.338837391173017,0.0,0.0
137,2017-12-08 01:00:00,6.587110694221712,0.0,0.0
138,2017-12-08 02:00:00,8.653410243660577,0.0,0.0
139,2017-12-08 03:00:00,10.373858431415973,0.0,0.0
140,2017-12-08 04:00:00,11.60780578195108,0.0,0.0
141,2017-12-08 05:00:00,12.247448713914931,0.0,0.0
142,2017-12-08 06:00:00,12.225209339563277,0.0,0.0
143,2017-12-08 07:00:00,11.518374334520752,0.0,0.0
144,2017-12-08 08:00:00,10.15067669960688,0.0,0.0
145,2017-12-08 09:00:00,8.190712572898825,0.0,0.0
146,2017-12-08 10:00:00,5.747300935866749,0.0,0.0
147,2017-12-08 11:00:00,2.962102393789353,0.0,0.0
148,2017-12-08 12:00:00,3.508279764874707e-12,0.0,0.0
149,2017-12-08 13:00:00,-2.962102393786423,0.0,0.0
150,2017-12-08 14:00:00,-5.747300935864134,0.0,0.0
151,2017-12-08 15:00:00,-8.190712572896713,0.0,0.0
152,2017-12-08 16:00:00,-10.15067669960542,0.0,0.0
153,2017-12-08 17:00:00,-11.518374334518873,0.0,0.0
154,2017-12-08 18:00:00,-12.225209339563392,0.0,0.0
155,2017-12-08 19:00:00,-12.24744871391586,0.0,0.0
156,2017-12-08 20:00:00,-11.607805781955046,0.0,0.0
157,2017-12-08 21:00:00,-10.373858431418316,0.0,0.0
158,2017-12-08 22:00:00,-8.653410243667356,0.0,0.0
159,2017-12-08 23:00:00,-6.587110694224869,0.0,0.0
160,2017-12-09 00:00:00,-4.338837391176279,0.0,0.0
161,2017-12-09 01:00:00,-2.0844958317089057,0.0,0.0
162,2017-12-09 02:00:00,-1.2647660696529783e-12,0.0,0.0
163,2017-12-09 03:00:00,1.7507470467089874,0.0,0.0
164,2017-12-09 04:00:00,3.0270534572066827,0.0,0.0
165,2017-12-09 05:00:00,3.721056407155567,0.0,0.0
166,2017-12-09 06:00:00,3.765101981412605,0.0,0.0
167,2017-12-09 07:00:00,3.136384150109709,0.0,0.0
168,2017-12-09 08:00:00,1.8585266601375023,0.0,0.0
169,2017-12-09 09:00:00,1.829647544582258e-12,0.0,0.0
170,2017-12-09 10:00:00,-2.330518718297686,0.0,0.0
171,2017-12-09 11:00:00,-4.991526780425739,0.0,0.0
172,2017-12-09 12:00:00,-7.818314824678497,0.0,0.0
173,2017-12-09 13:00:00,-10.634168248687592,0.0,0.0
174,2017-12-09 14:00:00,-13.262387743157749,0.0,0.0
175,2017-12-09 15:00:00,-15.538309804147602,0.0,0.0
176,2017-12-09 16:00:00,-17.320508075686966,0.0,0.0
177,2017-12-09 17:00:00,-18.500412197936416,0.0,0.0
178,2017-12-09 18:00:00,-19.009688679024148,0.0,0.0
179,2017-12-09 19:00:00,-18.824880821591222,0.0,0.0
180,2017-12-09 20:00:00,-17.968991524287073,0.0,0.0
181,2017-12-09 21:00:00,-16.509901114951834,0.0,0.0
182,2017-12-09 22:00:00,-14.55572805786321,0.0,0.0
183,2017-12-09 23:00:00,-12.247448713916214,0.0,0.0
184,2017-12-10 00:00:00,-9.749279121821232,0.0,0.0
185,2017-12-10 01:00:00,-7.2374742813088755,0.0,0.0
186,2017-12-10 02:00:00,-4.8883082622547755,0.0,0.0
187,2017-12-10 03:00:00,-2.8660542870685513,0.0,0.0
188,2017-12-10 04:00:00,-1.3117839339676216,0.0,0.0
189,2017-12-10 05:00:00,-0.3337487849941283,0.0,0.0
190,2017-12-10 06:00:00,0.0,0.0,0.0
191,2017-12-10 07:00:00,-0.3337487849922329,0.0,0.0
192,2017-12-10 08:00:00,-1.3117839339662325,0.0,0.0
193,2017-12-10 09:00:00,-2.866054287066527,0.0,0.0
194,2017-12-10 10:00:00,-4.888308262248434,0.0,0.0
195,2017-12-10 11:00:00,-7.237474281306195,0.0,0.0
196,2017-12-10 12:00:00,-9.74927912181391,0.0,0.0
197,2017-12-10 13:00:00,-12.247448713913533,0.0,0.0
198,2017-12-10 14:00:00,-14.555728057860808,0.0,0.0
199,2017-12-10 15:00:00,-16.509901114946658,0.0,0.0
200,2017-12-10 16:00:00,-4.4922478810713695,1.0,1.0
201,2017-12-10 17:00:00,-4.706220205397331,1.0,0.0
202,2017-12-10 18:00:00,-4.752422169756036,0.0,0.0
203,2017-12-10 19:00:00,-4.625103049484217,0.0,0.0
204,2017-12-10 20:00:00,-4.330127018922656,0.0,0.0
205,2017-12-10 21:00:00,-3.884577451037389,0.0,0.0
206,2017-12-10 22:00:00,-3.315596935790941,0.0,0.0
207,2017-12-10 23:00:00,-2.6585420621736646,0.0,0.0
208,2017-12-11 00:00:00,-1.954578706170316,0.0,0.0
209,2017-12-11 01:00:00,-1.2478816951082006,0.0,0.0
210,2017-12-11 02:00:00,-0.5826296795750203,0.0,0.0
211,2017-12-11 03:00:00,-3.1530333899354446e-14,0.0,0.0
212,2017-12-11 04:00:00,0.46463166503346254,0.0,0.0
213,2017-12-11 05:00:00,0.7840960375273576,0.0,0.0
214,2017-12-11 06:00:00,0.9412754953531532,0.0,0.0
215,2017-12-11 07:00:00,0.9302641017890734,0.0,0.0
216,2017-12-11 08:00:00,0.7567633643021368,0.0,0.0
217,2017-12-11 09:00:00,0.4376867616785429,0.0,0.0
218,2017-12-11 10:00:00,2.864375403532904e-13,0.0,0.0
219,2017-12-11 11:00:00,-0.5211239579253305,0.0,0.0
220,2017-12-11 12:00:00,-1.0847093477933742,0.0,0.0
221,2017-12-11 13:00:00,-1.6467776735555453,0.0,0.0
222,2017-12-11 14:00:00,-2.1633525609152517,0.0,0.0
223,2017-12-11 15:00:00,-2.593464607854086,0.0,0.0
224,2017-12-11 16:00:00,-11.607805781951374,1.0,0.0
225,2017-12-11 17:00:00,-12.247448713915135,1.0,0.0
226,2017-12-11 18:00:00,-12.225209339562827,0.0,0.0
227,2017-12-11 19:00:00,-11.51837433452076,0.0,0.0
228,2017-12-11 20:00:00,-10.150676699606795,0.0,0.0
229,2017-12-11 21:00:00,-8.190712572901313,0.0,0.0
230,2017-12-11 22:00:00,-5.747300935866525,0.0,0.0
231,2017-12-11 23:00:00,-2.962102393789092,0.0,0.0
232,2017-12-12 00:00:00,-3.2338598449638454e-12,0.0,0.0
233,2017-12-12 01:00:00,2.9621023937866844,0.0,0.0
234,2017-12-12 02:00:00,5.747300935860418,0.0,0.0
235,2017-12-12 03:00:00,8.190712572896874,0.0,0.0
236,2017-12-12 04:00:00,10.150676699605505,0.0,0.0
237,2017-12-12 05:00:00,11.518374334518867,0.0,0.0
238,2017-12-12 06:00:00,12.225209339563285,0.0,0.0
239,2017-12-12 07:00:00,12.247448713917384,0.0,0.0
240,2017-12-12 08:00:00,11.60780578195475,0.0,0.0
241,2017-12-12 09:00:00,10.373858431417943,0.0,0.0
242,2017-12-12 10:00:00,8.653410243667453,0.0,0.0
243,2017-12-12 11:00:00,6.587110694224401,0.0,0.0
244,2017-12-12 12:00:00,4.338837391175799,0.0,0.0
245,2017-12-12 13:00:00,2.0844958317084403,0.0,0.0
246,2017-12-12 14:00:00,8.402167850363185e-13,0.0,0.0
247,2017-12-12 15:00:00,-1.7507470467093489,0.0,0.0
248,2017-12-12 16:00:00,-3.0270534572069625,0.0,0.0
249,2017-12-12 17:00:00,-3.7210564071557526,0.0,0.0
250,2017-12-12 18:00:00,-3.7651019814126894,0.0,0.0
251,2017-12-12 19:00:00,-3.1363841501096914,0.0,0.0
252,2017-12-12 20:00:00,-1.858526660136973,0.0,0.0
253,2017-12-12 21:00:00,-1.6351364706679306e-12,0.0,0.0
254,2017-12-12 22:00:00,2.3305187182979434,0.0,0.0
255,2017-12-12 23:00:00,4.991526780426408,0.0,0.0
256,2017-12-13 00:00:00,7.8183148246788114,0.0,0.0
257,2017-12-13 01:00:00,10.634168248687898,0.0,0.0
258,2017-12-13 02:00:00,13.262387743158019,0.0,0.0
259,2017-12-13 03:00:00,15.538309804147815,0.0,0.0
260,2017-12-13 04:00:00,17.32050807568711,0.0,0.0
261,2017-12-13 05:00:00,18.500412197936466,0.0,0.0
262,2017-12-13 06:00:00,19.0096886790241,0.0,0.0
263,2017-12-13 07:00:00,18.82488082159108,0.0,0.0
264,2017-12-13 08:00:00,17.968991524286842,0.0,0.0
265,2017-12-13 09:00:00,16.509901114951717,0.0,0.0
266,2017-12-13 10:00:00,14.55572805786285,0.0,0.0
267,2017-12-13 11:00:00,12.24744871392021,0.0,0.0
268,2017-12-13 12:00:00,9.749279121820951,0.0,0.0
269,2017-12-13 13:00:00,7.2374742813084865,0.0,0.0
270,2017-12-13 14:00:00,4.888308262254429,0.0,0.0
271,2017-12-13 15:00:00,2.8660542870682706,0.0,0.0
272,2017-12-13 16:00:00,1.3117839339696946,0.0,0.0
273,2017-12-13 17:00:00,0.33374878499402527,0.0,0.0
274,2017-12-13 18:00:00,0.0,0.0,0.0
275,2017-12-13 19:00:00,0.33374878499233773,0.0,0.0
276,2017-12-13 20:00:00,1.3117839339664332,0.0,0.0
277,2017-12-13 21:00:00,2.8660542870668095,0.0,0.0
278,2017-12-13 22:00:00,4.888308262248697,0.0,0.0
279,2017-12-13 23:00:00,7.237474281306584,0.0,0.0
280,2017-12-14 00:00:00,9.749279121814315,0.0,0.0
281,2017-12-14 01:00:00,12.247448713913784,0.0,0.0
282,2017-12-14 02:00:00,14.555728057861169,0.0,0.0
283,2017-12-14 03:00:00,16.509901114946963,0.0,0.0
284,2017-12-14 04:00:00,17.968991524285705,0.0,0.0
285,2017-12-14 05:00:00,18.824880821589467,0.0,0.0
286,2017-12-14 06:00:00,19.009688679024187,0.0,0.0
287,2017-12-14 07:00:00,18.500412197936818,0.0,0.0
288,2017-12-14 08:00:00,17.320508075690206,0.0,0.0
289,2017-12-14 09:00:00,15.538309804149346,0.0,0.0
290,2017-12-14 10:00:00,13.262387743163494,0.0,0.0
291,2017-12-14 11:00:00,10.634168248694015,0.0,0.0
292,2017-12-14 12:00:00,7.818314824680949,0.0,0.0
293,2017-12-14 13:00:00,4.991526780432503,0.0,0.0
294,2017-12-14 14:00:00,2.3305187182994374,0.0,0.0
295,2017-12-14 15:00:00,3.1450397841581434e-12,0.0,0.0
296,2017-12-14 16:00:00,-1.8585266601339612,0.0,0.0
297,2017-12-14 17:00:00,-3.136384150109448,0.0,0.0
298,2017-12-14 18:00:00,-3.7651019814125286,0.0,0.0
299,2017-12-14 19:00:00,-3.721056407156108,0.0,0.0
300,2017-12-14 20:00:00,-3.027053457210542,0.0,0.0
301,2017-12-14 21:00:00,-1.7507470467142925,0.0,0.0
302,2017-12-14 22:00:00,-7.220890552162018e-13,0.0,0.0
303,2017-12-14 23:00:00,2.084495831701787,0.0,0.0
304,2017-12-15 00:00:00,4.338837391173464,0.0,0.0
305,2017-12-15 01:00:00,6.587110694218257,0.0,0.0
306,2017-12-15 02:00:00,8.653410243661439,0.0,0.0
307,2017-12-15 03:00:00,10.373858431416181,0.0,0.0
308,2017-12-15 04:00:00,11.607805781951669,0.0,0.0
309,2017-12-15 05:00:00,12.247448713915336,0.0,0.0
310,2017-12-15 06:00:00,12.225209339562934,0.0,0.0
311,2017-12-15 07:00:00,11.518374334520765,0.0,0.0
312,2017-12-15 08:00:00,10.150676699606713,0.0,0.0
313,2017-12-15 09:00:00,8.19071257290115,0.0,0.0
314,2017-12-15 10:00:00,5.747300935865734,0.0,0.0
315,2017-12-15 11:00:00,2.9621023937888302,0.0,0.0
316,2017-12-15 12:00:00,2.9594399250529845e-12,0.0,0.0
317,2017-12-15 13:00:00,-2.962102393787514,0.0,0.0
318,2017-12-15 14:00:00,-5.7473009358606415,0.0,0.0
319,2017-12-15 15:00:00,-8.190712572897038,0.0,0.0
320,2017-12-15 16:00:00,-10.15067669960615,0.0,0.0
321,2017-12-15 17:00:00,-11.51837433451886,0.0,0.0
322,2017-12-15 18:00:00,-12.225209339563182,0.0,0.0
323,2017-12-15 19:00:00,-12.247448713917182,0.0,0.0
324,2017-12-15 20:00:00,-11.607805781954456,0.0,0.0
325,2017-12-15 21:00:00,-10.373858431417572,0.0,0.0
326,2017-12-15 22:00:00,-8.653410243667022,0.0,0.0
327,2017-12-15 23:00:00,-6.587110694224453,0.0,0.0
328,2017-12-16 00:00:00,-4.338837391179867,0.0,0.0
329,2017-12-16 01:00:00,-2.0844958317079763,0.0,0.0
330,2017-12-16 02:00:00,-9.07718344933528e-13,0.0,0.0
331,2017-12-16 03:00:00,1.7507470467097113,0.0,0.0
332,2017-12-16 04:00:00,3.027053457207243,0.0,0.0
333,2017-12-16 05:00:00,3.721056407154304,0.0,0.0
334,2017-12-16 06:00:00,3.7651019814127737,0.0,0.0
335,2017-12-16 07:00:00,3.1363841501096736,0.0,0.0
336,2017-12-16 08:00:00,1.8585266601368602,0.0,0.0
337,2017-12-16 09:00:00,1.4406253967536031e-12,0.0,0.0
338,2017-12-16 10:00:00,-2.3305187182942637,0.0,0.0
339,2017-12-16 11:00:00,-4.991526780426707,0.0,0.0
340,2017-12-16 12:00:00,-7.818314824679481,0.0,0.0
341,2017-12-16 13:00:00,-10.634168248688203,0.0,0.0
342,2017-12-16 14:00:00,-13.26238774315829,0.0,0.0
343,2017-12-16 15:00:00,-15.53830980414833,0.0,0.0
344,2017-12-16 16:00:00,-17.320508075687243,0.0,0.0
345,2017-12-16 17:00:00,-18.500412197936512,0.0,0.0
346,2017-12-16 18:00:00,-19.0096886790243,0.0,0.0
347,2017-12-16 19:00:00,-18.82488082159094,0.0,0.0
348,2017-12-16 20:00:00,-17.968991524286615,0.0,0.0
349,2017-12-16 21:00:00,-16.50990111495141,0.0,0.0
350,2017-12-16 22:00:00,-14.555728057862485,0.0,0.0
351,2017-12-16 23:00:00,-12.247448713919812,0.0,0.0
352,2017-12-17 00:00:00,-9.749279121820546,0.0,0.0
353,2017-12-17 01:00:00,-7.237474281308202,0.0,0.0
354,2017-12-17 02:00:00,-4.888308262254082,0.0,0.0
355,2017-12-17 03:00:00,-2.866054287067989,0.0,0.0
356,2017-12-17 04:00:00,-1.31178393396954,0.0,0.0
357,2017-12-17 05:00:00,-0.333748784993924,0.0,0.0
358,2017-12-17 06:00:00,0.0,0.0,0.0
359,2017-12-17 07:00:00,-0.33374878499241944,0.0,0.0
360,2017-12-17 08:00:00,-1.3117839339666322,0.0,0.0
361,2017-12-17 09:00:00,-2.8660542870638768,0.0,0.0
362,2017-12-17 10:00:00,-4.888308262249045,0.0,0.0
363,2017-12-17 11:00:00,-7.237474281306974,0.0,0.0
364,2017-12-17 12:00:00,-9.749279121814721,0.0,0.0
365,2017-12-17 13:00:00,-12.247448713914181,0.0,0.0
366,2017-12-17 14:00:00,-14.555728057857426,0.0,0.0
367,2017-12-17 15:00:00,-16.50990111494727,0.0,0.0
368,2017-12-17 16:00:00,-17.968991524285936,0.0,0.0
369,2017-12-17 17:00:00,-18.82488082158938,0.0,0.0
370,2017-12-17 18:00:00,-19.009688679024237,0.0,0.0
371,2017-12-17 19:00:00,-18.500412197937948,0.0,0.0
372,2017-12-17 20:00:00,-17.320508075690068,0.0,0.0
373,2017-12-17 21:00:00,-15.538309804149133,0.0,0.0
374,2017-12-17 22:00:00,-13.262387743163222,0.0,0.0
375,2017-12-17 23:00:00,-10.634168248693708,0.0,0.0
376,2017-12-18 00:00:00,-7.818314824680634,0.0,0.0
377,2017-12-18 01:00:00,-4.9915267804322045,0.0,0.0
378,2017-12-18 02:00:00,-2.330518718299179,0.0,0.0
379,2017-12-18 03:00:00,-2.5499602429590595e-12,0.0,0.0
380,2017-12-18 04:00:00,1.8585266601340722,0.0,0.0
381,2017-12-18 05:00:00,3.136384150109463,0.0,0.0
382,2017-12-18 06:00:00,3.7651019814128883,0.0,0.0
383,2017-12-18 07:00:00,3.721056407155923,0.0,0.0
384,2017-12-18 08:00:00,3.0270534572102594,0.0,0.0
385,2017-12-18 09:00:00,1.750747046713931,0.0,0.0
386,2017-12-18 10:00:00,2.9665159217984183e-13,0.0,0.0
387,2017-12-18 11:00:00,-2.084495831702252,0.0,0.0
388,2017-12-18 12:00:00,-4.338837391173944,0.0,0.0
389,2017-12-18 13:00:00,-6.587110694218724,0.0,0.0
390,2017-12-18 14:00:00,-8.65341024366187,0.0,0.0
391,2017-12-18 15:00:00,-10.373858431416554,0.0,0.0
392,2017-12-18 16:00:00,-11.60780578195142,0.0,0.0
393,2017-12-18 17:00:00,-12.24744871391554,0.0,0.0
394,2017-12-18 18:00:00,-12.225209339563039,0.0,0.0
395,2017-12-18 19:00:00,-11.518374334520216,0.0,0.0
396,2017-12-18 20:00:00,-10.150676699606628,0.0,0.0
397,2017-12-18 21:00:00,-8.190712572900987,0.0,0.0
398,2017-12-18 22:00:00,-5.7473009358655105,0.0,0.0
399,2017-12-18 23:00:00,-2.962102393792961,0.0,0.0
400,2017-12-19 00:00:00,-2.685020005142123e-12,0.0,0.0
401,2017-12-19 01:00:00,2.962102393787776,0.0,0.0
402,2017-12-19 02:00:00,5.747300935860865,0.0,0.0
403,2017-12-19 03:00:00,8.190712572897201,0.0,0.0
404,2017-12-19 04:00:00,10.150676699603961,0.0,0.0
405,2017-12-19 05:00:00,11.518374334519413,0.0,0.0
406,2017-12-19 06:00:00,12.225209339563076,0.0,0.0
407,2017-12-19 07:00:00,12.247448713916977,0.0,0.0
408,2017-12-19 08:00:00,11.607805781954706,0.0,0.0
409,2017-12-19 09:00:00,10.3738584314172,0.0,0.0
410,2017-12-19 10:00:00,8.653410243666592,0.0,0.0
411,2017-12-19 11:00:00,6.587110694223986,0.0,0.0
412,2017-12-19 12:00:00,4.338837391179388,0.0,0.0
413,2017-12-19 13:00:00,2.0844958317075113,0.0,0.0
414,2017-12-19 14:00:00,4.831690603168681e-13,0.0,0.0
415,2017-12-19 15:00:00,-1.7507470467100728,0.0,0.0
416,2017-12-19 16:00:00,-3.027053457207522,0.0,0.0
417,2017-12-19 17:00:00,-3.7210564071544914,0.0,0.0
418,2017-12-19 18:00:00,-3.765101981412413,0.0,0.0
419,2017-12-19 19:00:00,-3.1363841501096577,0.0,0.0
420,2017-12-19 20:00:00,-1.8585266601367492,0.0,0.0
421,2017-12-19 21:00:00,-8.455458555545192e-13,0.0,0.0
422,2017-12-19 22:00:00,2.3305187182945204,0.0,0.0
423,2017-12-19 23:00:00,4.991526780427006,0.0,0.0
424,2017-12-20 00:00:00,7.818314824679797,0.0,0.0
425,2017-12-20 01:00:00,10.634168248688509,0.0,0.0
426,2017-12-20 02:00:00,13.262387743158559,0.0,0.0
427,2017-12-20 03:00:00,15.538309804145328,0.0,0.0
428,2017-12-20 04:00:00,17.320508075687382,0.0,0.0
429,2017-12-20 05:00:00,18.500412197936562,0.0,0.0
430,2017-12-20 06:00:00,19.009688679024254,0.0,0.0
431,2017-12-20 07:00:00,18.824880821591023,0.0,0.0
432,2017-12-20 08:00:00,17.968991524288654,0.0,0.0
433,2017-12-20 09:00:00,16.509901114951106,0.0,0.0
434,2017-12-20 10:00:00,14.55572805786229,0.0,0.0
435,2017-12-20 11:00:00,12.247448713919418,0.0,0.0
436,2017-12-20 12:00:00,9.74927912182014,0.0,0.0
